"","icc","FeatureName"
"372",0.997579052135021,"wavelet.LHH_gldm_GrayLevelNonUniformity"
"373",0.985890535264561,"wavelet.LHH_gldm_GrayLevelVariance"
"374",0.961927737866556,"wavelet.LHH_gldm_HighGrayLevelEmphasis"
"375",0.994648269934756,"wavelet.LHH_gldm_LargeDependenceEmphasis"
"376",0.952811889513685,"wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis"
"377",0.999000742654703,"wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis"
"378",0.998596190472219,"wavelet.LHH_gldm_LowGrayLevelEmphasis"
"379",0.971307047628079,"wavelet.LHH_gldm_SmallDependenceEmphasis"
"380",0.944581714593783,"wavelet.LHH_gldm_SmallDependenceHighGrayLevelEmphasis"
"381",0.994769023596706,"wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis"
"382",0.99771806786002,"wavelet.LHH_ngtdm_Busyness"
"383",0.990012594640408,"wavelet.LHH_ngtdm_Coarseness"
"384",0.950781705739373,"wavelet.LHH_ngtdm_Complexity"
"385",0.994100617618242,"wavelet.LHH_ngtdm_Contrast"
"386",0.961956122543057,"wavelet.LHH_ngtdm_Strength"
"387",0.995285813510832,"wavelet.HLL_firstorder_10Percentile"
"388",0.997575734369489,"wavelet.HLL_firstorder_90Percentile"
"389",0.99653919713057,"wavelet.HLL_firstorder_Energy"
"390",0.998681583857611,"wavelet.HLL_firstorder_Entropy"
"391",0.999200226427881,"wavelet.HLL_firstorder_InterquartileRange"
"392",0.999119749069612,"wavelet.HLL_firstorder_Kurtosis"
"393",0.999999999999999,"wavelet.HLL_firstorder_Maximum"
"394",0.998877728829698,"wavelet.HLL_firstorder_MeanAbsoluteDeviation"
"395",0.995632867747183,"wavelet.HLL_firstorder_Mean"
"396",0.977302887498107,"wavelet.HLL_firstorder_Median"
"397",0.995836163481193,"wavelet.HLL_firstorder_Minimum"
"398",0.998859880886674,"wavelet.HLL_firstorder_Range"
"399",0.998553379736613,"wavelet.HLL_firstorder_RobustMeanAbsoluteDeviation"
"400",0.995938354962163,"wavelet.HLL_firstorder_RootMeanSquared"
"401",0.992810689277838,"wavelet.HLL_firstorder_Skewness"
